1;image_cache\sate_c_31.74692_120.500615.png;31.746919999999999;120.50061500000017
2;image_cache\sate_c_31.74692_120.513615.png;31.746919999999999;120.51361500000017
3;image_cache\sate_c_31.74692_120.526615.png;31.746919999999999;120.52661500000018
4;image_cache\sate_c_31.74692_120.539615.png;31.746919999999999;120.53961500000018
5;image_cache\sate_c_31.74692_120.552615.png;31.746919999999999;120.55261500000019
6;image_cache\sate_c_31.74692_120.565615.png;31.746919999999999;120.56561500000019
7;image_cache\sate_c_31.74692_120.578615.png;31.746919999999999;120.5786150000002
8;image_cache\sate_c_31.74692_120.591615.png;31.746919999999999;120.5916150000002
9;image_cache\sate_c_31.74692_120.604615.png;31.746919999999999;120.60461500000021
10;image_cache\sate_c_31.74692_120.617615.png;31.746919999999999;120.61761500000021
11;image_cache\sate_c_31.74692_120.630615.png;31.746919999999999;120.63061500000022
12;image_cache\sate_c_31.74692_120.643615.png;31.746919999999999;120.64361500000022
13;image_cache\sate_c_31.74692_120.656615.png;31.746919999999999;120.65661500000023
14;image_cache\sate_c_31.74692_120.669615.png;31.746919999999999;120.66961500000023
15;image_cache\sate_c_31.74692_120.682615.png;31.746919999999999;120.68261500000024
16;image_cache\sate_c_31.74692_120.695615.png;31.746919999999999;120.69561500000025
17;image_cache\sate_c_31.74692_120.708615.png;31.746919999999999;120.70861500000025
18;image_cache\sate_c_31.74692_120.721615.png;31.746919999999999;120.72161500000026
19;image_cache\sate_c_31.74692_120.734615.png;31.746919999999999;120.73461500000026
20;image_cache\sate_c_31.74692_120.747615.png;31.746919999999999;120.74761500000027
21;image_cache\sate_c_31.74692_120.760615.png;31.746919999999999;120.76061500000027
22;image_cache\sate_c_31.74692_120.773615.png;31.746919999999999;120.77361500000028
1;image_cache\sate_c_31.75992_120.097615.png;31.759920000000001;120.097615
2;image_cache\sate_c_31.75992_120.110615.png;31.759920000000001;120.11061500000001
3;image_cache\sate_c_31.75992_120.123615.png;31.759920000000001;120.12361500000002
4;image_cache\sate_c_31.75992_120.136615.png;31.759920000000001;120.13661500000002
5;image_cache\sate_c_31.75992_120.149615.png;31.759920000000001;120.14961500000003
6;image_cache\sate_c_31.75992_120.162615.png;31.759920000000001;120.16261500000003
7;image_cache\sate_c_31.75992_120.175615.png;31.759920000000001;120.17561500000004
8;image_cache\sate_c_31.75992_120.188615.png;31.759920000000001;120.18861500000004
9;image_cache\sate_c_31.75992_120.201615.png;31.759920000000001;120.20161500000005
10;image_cache\sate_c_31.75992_120.214615.png;31.759920000000001;120.21461500000005
11;image_cache\sate_c_31.75992_120.227615.png;31.759920000000001;120.22761500000006
12;image_cache\sate_c_31.75992_120.240615.png;31.759920000000001;120.24061500000006
13;image_cache\sate_c_31.75992_120.253615.png;31.759920000000001;120.25361500000007
